"","cell","year"
"1511",8791,2022
"1512",8791,2023
"1513",8792,2023
"1514",9097,2023
"1515",9098,2023
"1516",8798,2023
"1517",8800,2020
"1518",8637,2013
"1519",8943,2013
"1520",8637,2014
"1521",8638,2014
"1522",8943,2014
"1523",8944,2014
"1524",8943,2017
"1525",8943,2018
"1526",8944,2018
"1527",9249,2018
"1528",9250,2018
"1529",8944,2019
"1530",8945,2019
"1531",8944,2020
"1532",8945,2020
"1533",8943,2022
"1534",8944,2022
"1535",9249,2022
"1536",9250,2022
"1537",8637,2023
"1538",8638,2023
"1539",8943,2023
"1540",8944,2023
"1541",8945,2011
"1542",8945,2012
"1543",8946,2012
"1544",8946,2013
"1545",9251,2013
"1546",8945,2014
"1547",8945,2015
"1548",8640,2016
"1549",8945,2016
"1550",8946,2016
"1551",8945,2017
"1552",8945,2021
"1553",8946,2021
"1554",8945,2022
"1555",8945,2023
"1556",8946,2023
"1557",9251,2023
"1558",9252,2023
"1559",8946,2011
"1560",8947,2011
"1561",9252,2011
"1562",9253,2011
"1563",8947,2013
"1564",9252,2013
"1565",9253,2013
"1566",9252,2014
"1567",9253,2014
"1568",8947,2016
"1569",9252,2016
"1570",9253,2016
"1571",8946,2017
"1572",8947,2017
"1573",9252,2017
"1574",9253,2017
"1575",8946,2018
"1576",8947,2018
"1577",9252,2018
"1578",9253,2018
"1579",8946,2019
"1580",8947,2019
"1581",9252,2019
"1582",9253,2019
"1583",8947,2021
"1584",9252,2021
"1585",9253,2021
"1586",8948,2011
"1587",8949,2011
"1588",8948,2018
"1589",8949,2018
"1590",8948,2023
"1591",9254,2023
"1592",8948,2012
"1593",8949,2012
"1594",8949,2013
"1595",8949,2014
"1596",8950,2014
"1597",8948,2015
"1598",8949,2015
"1599",8949,2019
"1600",8950,2019
"1601",8949,2023
"1602",8950,2023
"1603",9255,2023
"1604",9256,2023
"1605",8950,2011
"1606",9255,2011
"1607",9256,2011
"1608",8950,2012
"1609",8950,2013
"1610",9255,2014
"1611",9256,2014
"1612",8950,2015
"1613",8949,2016
"1614",8950,2016
"1615",9255,2016
"1616",9256,2016
"1617",8949,2017
"1618",8950,2017
"1619",9255,2017
"1620",9256,2017
"1621",8950,2018
"1622",8949,2020
"1623",8950,2020
"1624",8949,2021
"1625",8950,2021
"1626",9255,2021
"1627",9256,2021
"1628",8646,2017
"1629",8951,2017
"1630",8952,2017
"1631",9257,2017
"1632",9258,2017
"1633",8952,2021
"1634",8954,2022
"1635",8955,2022
"1636",8954,2020
"1637",8955,2020
"1638",9260,2020
"1639",9261,2020
"1640",8954,2021
"1641",8955,2021
"1642",8956,2021
"1643",9260,2021
"1644",9261,2021
"1645",9262,2021
"1646",9260,2022
"1647",9261,2022
"1648",8650,2013
"1649",8956,2013
"1650",8650,2014
"1651",8651,2014
"1652",8956,2014
"1653",8957,2014
"1654",8956,2019
"1655",8957,2019
"1656",9262,2019
"1657",9263,2019
"1658",8956,2023
"1659",8957,2023
"1660",8956,2024
"1661",8650,2022
"1662",8651,2022
"1663",8652,2022
"1664",8956,2022
"1665",8957,2022
"1666",8958,2022
"1667",8650,2023
"1668",8962,2014
"1669",8963,2014
"1670",8962,2023
"1671",8963,2023
"1672",8962,2024
"1673",8963,2024
"1674",9268,2024
"1675",9269,2024
"1676",9006,2018
"1677",9007,2018
"1678",9313,2018
"1679",9006,2022
"1680",9007,2022
"1681",9312,2022
"1682",9313,2022
"1683",8709,2016
"1684",8710,2016
"1685",9015,2016
"1686",9016,2016
"1687",9017,2016
"1688",9017,2018
"1689",9018,2016
"1690",9324,2016
"1691",9020,2021
"1692",9062,2017
"1693",9063,2017
"1694",9064,2017
"1695",8758,2020
"1696",8759,2020
"1697",9064,2020
"1698",9065,2020
"1699",9370,2020
"1700",9064,2022
"1701",9064,2024
"1702",9065,2017
"1703",9096,2020
"1704",9096,2022
"1705",9096,2023
"1706",9095,2024
"1707",9096,2024
"1708",9097,2018
"1709",9097,2020
"1710",9097,2022
"1711",9105,2015
"1712",9104,2017
"1713",9105,2017
"1714",9411,2017
"1715",9105,2018
"1716",9104,2019
"1717",9105,2019
"1718",9411,2019
"1719",9104,2021
"1720",9105,2021
"1721",9410,2021
"1722",9411,2021
"1723",9106,2014
"1724",9107,2014
"1725",9558,2011
"1726",9252,2012
"1727",9253,2012
"1728",9558,2012
"1729",9252,2015
"1730",9251,2016
"1731",9252,2020
"1732",9558,2023
"1733",9252,2024
"1734",9253,2024
"1735",9558,2013
"1736",9559,2013
"1737",9253,2015
"1738",8948,2019
"1739",9254,2019
"1740",9253,2022
"1741",9253,2023
"1742",9559,2023
"1743",9255,2012
"1744",9256,2012
"1745",9255,2013
"1746",9254,2015
"1747",9255,2015
"1748",9256,2015
"1749",9255,2019
"1750",9255,2020
"1751",9255,2022
"1752",9255,2024
"1753",9256,2024
"1754",9257,2012
"1755",9258,2012
"1756",9563,2012
"1757",9564,2012
"1758",9257,2014
"1759",9257,2015
"1760",9257,2018
"1761",9258,2018
"1762",9257,2021
"1763",9259,2012
"1764",9565,2012
"1765",9258,2013
"1766",9258,2014
"1767",9258,2015
"1768",9258,2016
"1769",9564,2018
"1770",9257,2020
"1771",9258,2020
"1772",9259,2020
"1773",9564,2020
"1774",9258,2021
"1775",9259,2021
"1776",9564,2021
"1777",9258,2022
"1778",9259,2022
"1779",9260,2018
"1780",8956,2011
"1781",8957,2011
"1782",9262,2011
"1783",9263,2011
"1784",8956,2012
"1785",8957,2012
"1786",9262,2012
"1787",9263,2012
"1788",9262,2014
"1789",9263,2014
"1790",8956,2015
"1791",8957,2015
"1792",9262,2015
"1793",9263,2015
"1794",8956,2016
"1795",8957,2016
"1796",9262,2016
"1797",9263,2016
"1798",8956,2017
"1799",8957,2017
"1800",9262,2017
"1801",9263,2017
"1802",8957,2018
"1803",9262,2018
"1804",9263,2018
"1805",8957,2021
"1806",9263,2021
"1807",9262,2022
"1808",9263,2022
"1809",9262,2023
"1810",9263,2023
"1811",9263,2013
"1812",9266,2024
"1813",9572,2024
"1814",9312,2016
"1815",9618,2016
"1816",9007,2015
"1817",9313,2015
"1818",9006,2016
"1819",9007,2016
"1820",9313,2016
"1821",9006,2017
"1822",9007,2017
"1823",9312,2017
"1824",9313,2017
"1825",9007,2021
"1826",9313,2021
"1827",9314,2015
"1828",9314,2016
"1829",9314,2017
"1830",9315,2013
"1831",9621,2013
"1832",9315,2017
"1833",9621,2017
"1834",9315,2020
"1835",9621,2020
"1836",9315,2022
"1837",9316,2022
"1838",9621,2022
"1839",9622,2022
"1840",9325,2023
"1841",9326,2023
"1842",9369,2019
"1843",9369,2020
"1844",9369,2021
"1845",9369,2022
"1846",9369,2023
"1847",9369,2024
"1848",9372,2014
"1849",9380,2022
"1850",9381,2022
"1851",9686,2022
"1852",9687,2022
"1853",9403,2011
"1854",9709,2011
"1855",9403,2015
"1856",9709,2015
"1857",9403,2020
"1858",9404,2013
"1859",9405,2013
"1860",9404,2016
"1861",9405,2016
"1862",9406,2020
"1863",9406,2022
"1864",9712,2022
"1865",9105,2013
"1866",9411,2013
"1867",9412,2013
"1868",9105,2014
"1869",9411,2014
"1870",9106,2017
"1871",9412,2017
"1872",9106,2018
"1873",9411,2018
"1874",9412,2018
"1875",9106,2021
"1876",9412,2021
"1877",9224,2018
"1878",9225,2018
"1879",9530,2018
"1880",9531,2018
"1881",9224,2021
"1882",9225,2021
"1883",9530,2021
"1884",9531,2021
"1885",9532,2021
"1886",9242,2013
"1887",9243,2013
"1888",9548,2013
"1889",9549,2013
"1890",9547,2017
"1891",9548,2017
"1892",9853,2017
"1893",9854,2017
"1894",9547,2018
"1895",9548,2018
"1896",9853,2018
"1897",9854,2018
"1898",9547,2022
"1899",9548,2022
"1900",9853,2022
"1901",9854,2022
"1902",9548,2024
"1903",9551,2015
"1904",9552,2015
"1905",9551,2018
"1906",9552,2018
"1907",9551,2021
"1908",9552,2021
"1909",9551,2023
"1910",9551,2024
"1911",9559,2010
"1912",9559,2011
"1913",9559,2012
"1914",9559,2014
"1915",9559,2015
"1916",9559,2016
"1917",9559,2017
"1918",9559,2018
"1919",9559,2019
"1920",9559,2021
"1921",9560,2021
"1922",9865,2021
"1923",9866,2021
"1924",9559,2022
"1925",9560,2022
"1926",9865,2022
"1927",9866,2022
"1928",9560,2024
"1929",9561,2012
"1930",9560,2013
"1931",9561,2013
"1932",9560,2015
"1933",9561,2015
"1934",9560,2018
"1935",9561,2018
"1936",9866,2018
"1937",9867,2018
"1938",9560,2019
"1939",9561,2019
"1940",9866,2019
"1941",9867,2019
"1942",9560,2020
"1943",9561,2020
"1944",9867,2020
"1945",9561,2024
"1946",9866,2024
"1947",9867,2024
"1948",9562,2013
"1949",9257,2016
"1950",9561,2016
"1951",9562,2016
"1952",9563,2016
"1953",9562,2017
"1954",9564,2019
"1955",9259,2013
"1956",9565,2013
"1957",9566,2013
"1958",9259,2014
"1959",9565,2014
"1960",9566,2014
"1961",9564,2015
"1962",9565,2015
"1963",9566,2015
"1964",9870,2015
"1965",9871,2015
"1966",9872,2015
"1967",9565,2016
"1968",9566,2016
"1969",9565,2018
"1970",9565,2019
"1971",9870,2019
"1972",9871,2019
"1973",9565,2020
"1974",9565,2024
"1975",9566,2012
"1976",9566,2017
"1977",9567,2017
"1978",9872,2017
"1979",9873,2017
"1980",9260,2019
"1981",9261,2019
"1982",9566,2019
"1983",9567,2019
"1984",9566,2020
"1985",9565,2021
"1986",9566,2021
"1987",9566,2022
"1988",9567,2022
"1989",9260,2023
"1990",9565,2023
"1991",9566,2023
"1992",9568,2017
"1993",9874,2017
"1994",9264,2018
"1995",9569,2018
"1996",9570,2018
"1997",9571,2018
"1998",9876,2018
"1999",9570,2021
"2000",9571,2021
"2001",9876,2021
"2002",9877,2021
"2003",9570,2022
"2004",9570,2024
"2005",9571,2024
"2006",9265,2017
"2007",9266,2017
"2008",9267,2017
"2009",9571,2017
"2010",9572,2017
"2011",9573,2017
"2012",9572,2018
"2013",9572,2020
"2014",9615,2014
"2015",9614,2022
"2016",9615,2022
"2017",9614,2023
"2018",9615,2023
"2019",9614,2024
"2020",9615,2024
"2021",9616,2018
"2022",9617,2018
"2023",9618,2015
"2024",9315,2015
"2025",9621,2015
"2026",9316,2020
"2027",9622,2020
"2028",9622,2013
"2029",9322,2011
"2030",9323,2011
"2031",9628,2011
"2032",9629,2011
"2033",9323,2016
"2034",9629,2016
"2035",9322,2018
"2036",9323,2018
"2037",9628,2018
"2038",9629,2018
"2039",9323,2024
"2040",9629,2024
"2041",9675,2019
"2042",9676,2019
"2043",9676,2021
"2044",9704,2020
"2045",9705,2016
"2046",9705,2021
"2047",9705,2022
"2048",9708,2019
"2049",9707,2023
"2050",9708,2023
"2051",9709,2017
"2052",10015,2017
"2053",9709,2018
"2054",9709,2019
"2055",10015,2019
"2056",9709,2024
"2057",9710,2024
"2058",10015,2024
"2059",9710,2019
"2060",10016,2019
"2061",9711,2014
"2062",10017,2014
"2063",9713,2018
"2064",9714,2017
"2065",10020,2017
"2066",9714,2024
"2067",10020,2024
"2068",9714,2012
"2069",9715,2012
"2070",9716,2012
"2071",10020,2012
"2072",10021,2012
"2073",10022,2012
"2074",9715,2017
"2075",10021,2017
"2076",9714,2019
"2077",9715,2019
"2078",10020,2019
"2079",10021,2019
"2080",9714,2022
"2081",9715,2022
"2082",10020,2022
"2083",10021,2022
"2084",9715,2024
"2085",9716,2016
"2086",9717,2016
"2087",10022,2016
"2088",9716,2018
"2089",9716,2020
"2090",9716,2024
"2091",9717,2019
"2092",9843,2018
"2093",9844,2018
"2094",10149,2018
"2095",10150,2018
"2096",9547,2016
"2097",9548,2016
"2098",9853,2016
"2099",9854,2016
"2100",9854,2021
"2101",9560,2010
"2102",9864,2010
"2103",9865,2010
"2104",9866,2010
"2105",9865,2011
"2106",9560,2012
"2107",9864,2012
"2108",9865,2012
"2109",9866,2012
"2110",9864,2014
"2111",9865,2014
"2112",9864,2015
"2113",9865,2015
"2114",9864,2017
"2115",9865,2017
"2116",9865,2019
"2117",9865,2024
"2118",9868,2016
"2119",10174,2016
"2120",9868,2020
"2121",10174,2020
"2122",9868,2021
"2123",10174,2021
"2124",9870,2017
"2125",9870,2018
"2126",9564,2022
"2127",9565,2022
"2128",9869,2022
"2129",9870,2022
"2130",9871,2022
"2131",9871,2020
"2132",9872,2020
"2133",9871,2021
"2134",9872,2021
"2135",9564,2023
"2136",9870,2023
"2137",9871,2023
"2138",9872,2023
"2139",9872,2012
"2140",9871,2013
"2141",9872,2013
"2142",9873,2013
"2143",10177,2013
"2144",10178,2013
"2145",10179,2013
"2146",9871,2014
"2147",9872,2014
"2148",9873,2014
"2149",10177,2014
"2150",10178,2014
"2151",10179,2014
"2152",9872,2016
"2153",9872,2018
"2154",9873,2018
"2155",9872,2019
"2156",9567,2012
"2157",9568,2012
"2158",9873,2012
"2159",9874,2012
"2160",9874,2013
"2161",9874,2014
"2162",9873,2015
"2163",9874,2015
"2164",9874,2018
"2165",9873,2020
"2166",9874,2020
"2167",9873,2022
"2168",9567,2024
"2169",9872,2024
"2170",9873,2024
"2171",9876,2015
"2172",9570,2016
"2173",9571,2016
"2174",9876,2016
"2175",9877,2016
"2176",9570,2017
"2177",9876,2017
"2178",9877,2017
"2179",9877,2018
"2180",9876,2019
"2181",9876,2020
"2182",9877,2020
"2183",9877,2019
"2184",9571,2023
"2185",9877,2023
"2186",9878,2020
"2187",9884,2024
"2188",9885,2024
"2189",10190,2024
"2190",10191,2024
"2191",9619,2015
"2192",9924,2015
"2193",9925,2015
"2194",9925,2020
"2195",9926,2020
"2196",10231,2020
"2197",10232,2020
"2198",9925,2022
"2199",9926,2022
"2200",9926,2023
"2201",9925,2024
"2202",9926,2024
"2203",9927,2024
"2204",9974,2021
"2205",9974,2024
"2206",9981,2023
"2207",9981,2024
"2208",9982,2024
"2209",10287,2024
"2210",9982,2014
"2211",10288,2014
"2212",9990,2019
"2213",9991,2019
"2214",9710,2020
"2215",9711,2020
"2216",10016,2020
"2217",10017,2020
"2218",10017,2017
"2219",10017,2018
"2220",9711,2019
"2221",10017,2019
"2222",9710,2021
"2223",9711,2021
"2224",10016,2021
"2225",10017,2021
"2226",10018,2019
"2227",10018,2022
"2228",10019,2019
"2229",10018,2021
"2230",10019,2021
"2231",9715,2011
"2232",10021,2011
"2233",9715,2015
"2234",10021,2015
"2235",9715,2018
"2236",10021,2018
"2237",9715,2021
"2238",10021,2021
"2239",10022,2018
"2240",10022,2024
"2241",10023,2024
"2242",10023,2014
"2243",10023,2019
"2244",10023,2022
"2245",10023,2023
"2246",10024,2020
"2247",10330,2020
"2248",9854,2020
"2249",10159,2020
"2250",10160,2020
"2251",10465,2020
"2252",10466,2020
"2253",10170,2012
"2254",10171,2012
"2255",10172,2012
"2256",10170,2013
"2257",10171,2013
"2258",10171,2014
"2259",10172,2014
"2260",10477,2014
"2261",10478,2014
"2262",10171,2015
"2263",10170,2016
"2264",10171,2016
"2265",10170,2019
"2266",10171,2019
"2267",10170,2020
"2268",10171,2020
"2269",10171,2021
"2270",10171,2023
"2271",10172,2015
"2272",10172,2018
"2273",10172,2022
"2274",10173,2022
"2275",10172,2023
"2276",10173,2019
"2277",10174,2019
"2278",10479,2019
"2279",10480,2019
"2280",10174,2015
"2281",10175,2015
"2282",10175,2020
"2283",9868,2023
"2284",9869,2023
"2285",10174,2023
"2286",10175,2023
"2287",10175,2013
"2288",10175,2014
"2289",9869,2016
"2290",10175,2016
"2291",10175,2018
"2292",10175,2024
"2293",10178,2015
"2294",9871,2016
"2295",10177,2016
"2296",10178,2016
"2297",10178,2018
"2298",10178,2021
"2299",10178,2024
"2300",10179,2024
"2301",10180,2014
"2302",10180,2015
"2303",10179,2016
"2304",10180,2016
"2305",10181,2016
"2306",10486,2016
"2307",10179,2018
"2308",10180,2018
"2309",10180,2022
"2310",10180,2024
"2311",10180,2020
"2312",10181,2020
"2313",10182,2015
"2314",10182,2020
"2315",10183,2020
"2316",9877,2013
"2317",9878,2013
"2318",10183,2013
"2319",10184,2013
"2320",9877,2014
"2321",9878,2014
"2322",10183,2014
"2323",10184,2014
"2324",10183,2021
"2325",10185,2018
"2326",10186,2021
"2327",10186,2024
"2328",10186,2017
"2329",10187,2017
"2330",10215,2022
"2331",10216,2022
"2332",10219,2017
"2333",10224,2023
"2334",9924,2017
"2335",9925,2017
"2336",10230,2017
"2337",10231,2017
"2338",9924,2019
"2339",9925,2019
"2340",10230,2019
"2341",10231,2019
"2342",9924,2021
"2343",9925,2021
"2344",10230,2021
"2345",10231,2021
"2346",10231,2022
"2347",9924,2024
"2348",10230,2024
"2349",10231,2024
"2350",9925,2011
"2351",9926,2011
"2352",9927,2011
"2353",10231,2011
"2354",10232,2011
"2355",10233,2011
"2356",9928,2023
"2357",10234,2023
"2358",9943,2018
"2359",9944,2018
"2360",10249,2018
"2361",10250,2018
"2362",10254,2018
"2363",10560,2018
"2364",10281,2014
"2365",10282,2014
"2366",10587,2014
"2367",10588,2014
"2368",10282,2021
"2369",10588,2021
"2370",10282,2022
"2371",9981,2020
"2372",9982,2020
"2373",10287,2020
"2374",10288,2020
"2375",10308,2019
"2376",10307,2020
"2377",10308,2020
"2378",10613,2020
"2379",10614,2020
"2380",10308,2021
"2381",10308,2022
"2382",10614,2022
"2383",10308,2024
"2384",10614,2024
"2385",10315,2020
"2386",10324,2010
"2387",10325,2010
"2388",10324,2013
"2389",10325,2013
"2390",10324,2014
"2391",10325,2014
"2392",10326,2016
"2393",10326,2018
"2394",10327,2018
"2395",10325,2019
"2396",10326,2019
"2397",10327,2019
"2398",10632,2019
"2399",10326,2020
"2400",10021,2013
"2401",10326,2013
"2402",10327,2013
"2403",10021,2024
"2404",10327,2024
"2405",10328,2015
"2406",10022,2017
"2407",10023,2017
"2408",10327,2017
"2409",10328,2017
"2410",10329,2017
"2411",10328,2013
"2412",10329,2013
"2413",10023,2018
"2414",10329,2018
"2415",10022,2020
"2416",10023,2020
"2417",10328,2020
"2418",10329,2020
"2419",10329,2021
"2420",10330,2010
"2421",10330,2011
"2422",10331,2011
"2423",10636,2011
"2424",10637,2011
"2425",10024,2012
"2426",10330,2012
"2427",10331,2012
"2428",10330,2013
"2429",10330,2014
"2430",10329,2015
"2431",10330,2015
"2432",10635,2015
"2433",10636,2015
"2434",10330,2016
"2435",10330,2017
"2436",10330,2018
"2437",10636,2018
"2438",10330,2019
"2439",10331,2019
"2440",10636,2019
"2441",10637,2019
"2442",10330,2021
"2443",10330,2022
"2444",10024,2024
"2445",10330,2024
"2446",10151,2014
"2447",10152,2014
"2448",10457,2014
"2449",10458,2014
"2450",10772,2020
"2451",10466,2024
"2452",10772,2024
"2453",10469,2017
"2454",10470,2017
"2455",10471,2017
"2456",10776,2017
"2457",10777,2017
"2458",10470,2018
"2459",10776,2018
"2460",10470,2023
"2461",10776,2023
"2462",10469,2024
"2463",10470,2024
"2464",10775,2024
"2465",10776,2024
"2466",10477,2012
"2467",10477,2013
"2468",10477,2015
"2469",10476,2016
"2470",10477,2016
"2471",10476,2017
"2472",10477,2017
"2473",10782,2017
"2474",10783,2017
"2475",10476,2019
"2476",10477,2019
"2477",10782,2019
"2478",10783,2019
"2479",10477,2020
"2480",10477,2021
"2481",10477,2023
"2482",10478,2011
"2483",10478,2012
"2484",10478,2015
"2485",10478,2016
"2486",10478,2019
"2487",10478,2022
"2488",10477,2024
"2489",10478,2024
"2490",10783,2024
"2491",10784,2024
"2492",10478,2017
"2493",10479,2017
"2494",10479,2023
"2495",10480,2011
"2496",10479,2012
"2497",10480,2012
"2498",10785,2012
"2499",10786,2012
"2500",10480,2013
"2501",10480,2014
"2502",10481,2014
"2503",10480,2017
"2504",10483,2013
"2505",10484,2013
"2506",10789,2013
"2507",10790,2013
"2508",10483,2014
"2509",10789,2014
"2510",10483,2018
"2511",10485,2016
"2512",10485,2012
"2513",10486,2012
"2514",10485,2013
"2515",10486,2013
"2516",10791,2013
"2517",10792,2013
"2518",10485,2014
"2519",10486,2014
"2520",10791,2014
"2521",10792,2014
"2522",10485,2015
"2523",10486,2015
"2524",10485,2017
"2525",10486,2017
"2526",10485,2018
"2527",10486,2018
"2528",10485,2019
"2529",10486,2019
"2530",10791,2019
"2531",10792,2019
"2532",10486,2021
"2533",10485,2023
"2534",10486,2023
"2535",10181,2014
"2536",10182,2014
"2537",10487,2014
"2538",10488,2014
"2539",10181,2015
"2540",10487,2015
"2541",10488,2015
"2542",10487,2020
"2543",10488,2020
"2544",10181,2022
"2545",10182,2022
"2546",10487,2022
"2547",10488,2022
"2548",10181,2023
"2549",10182,2023
"2550",10487,2023
"2551",10488,2023
"2552",10182,2018
"2553",10183,2018
"2554",10184,2018
"2555",10488,2018
"2556",10489,2018
"2557",10490,2018
"2558",10183,2023
"2559",10184,2023
"2560",10489,2023
"2561",10490,2023
"2562",10183,2024
"2563",10184,2024
"2564",10489,2024
"2565",10490,2024
"2566",10491,2018
"2567",10507,2015
"2568",10508,2015
"2569",10813,2015
"2570",10814,2015
"2571",10527,2015
"2572",10527,2018
"2573",10527,2019
"2574",10527,2021
"2575",10527,2023
"2576",10528,2023
"2577",10833,2023
"2578",10529,2019
"2579",10530,2019
"2580",10835,2019
"2581",10836,2019
"2582",10533,2020
"2583",10534,2020
"2584",10533,2021
"2585",10534,2021
"2586",10227,2022
"2587",10228,2022
"2588",10533,2022
"2589",10534,2022
"2590",10533,2023
"2591",10534,2012
"2592",10533,2014
"2593",10534,2014
"2594",10535,2022
"2595",10840,2022
"2596",10535,2011
"2597",10536,2011
"2598",10232,2017
"2599",10538,2017
"2600",10543,2017
"2601",10542,2021
"2602",10543,2021
"2603",10543,2022
"2604",10243,2021
"2605",10244,2021
"2606",10549,2021
"2607",10550,2021
"2608",10253,2012
"2609",10254,2012
"2610",10559,2012
"2611",10560,2012
"2612",10565,2022
"2613",10566,2022
"2614",10577,2021
"2615",10577,2013
"2616",10578,2013
"2617",10883,2013
"2618",10884,2013
"2619",10274,2013
"2620",10275,2013
"2621",10580,2013
"2622",10581,2013
"2623",10580,2014
"2624",10580,2015
"2625",10580,2017
"2626",10580,2018
"2627",10580,2019
"2628",10580,2020
"2629",10580,2022
"2630",10580,2024
"2631",10583,2021
"2632",10583,2023
"2633",10586,2014
"2634",10892,2014
"2635",10893,2014
"2636",10894,2014
"2637",10591,2018
"2638",10592,2018
"2639",10897,2018
"2640",10898,2018
"2641",10594,2020
"2642",10595,2020
"2643",10901,2020
"2644",10614,2017
"2645",10920,2017
"2646",10615,2020
"2647",10920,2020
"2648",10921,2020
"2649",10309,2017
"2650",10310,2017
"2651",10615,2017
"2652",10616,2017
"2653",10616,2023
"2654",10617,2023
"2655",10922,2023
"2656",10923,2023
"2657",10619,2018
"2658",10620,2018
"2659",10626,2019
"2660",10626,2023
"2661",10626,2024
"2662",10627,2018
"2663",10628,2012
"2664",10629,2012
"2665",10934,2012
"2666",10935,2012
"2667",10634,2014
"2668",10635,2014
"2669",10634,2020
"2670",10635,2020
"2671",10940,2020
"2672",10941,2020
"2673",10635,2013
"2674",10636,2013
"2675",10635,2016
"2676",10636,2016
"2677",10635,2018
"2678",10635,2019
"2679",10941,2019
"2680",10942,2019
"2681",10636,2020
"2682",10635,2021
"2683",10636,2021
"2684",10635,2022
"2685",10635,2024
"2686",10636,2024
"2687",10635,2010
"2688",10636,2010
"2689",10941,2010
"2690",10942,2010
"2691",10635,2011
"2692",10941,2011
"2693",10942,2011
