"","cell","year"
"1512",8101,2011
"1513",8102,2011
"1514",8162,2017
"1515",8332,2011
"1516",8333,2011
"1517",8638,2011
"1518",8639,2011
"1519",8332,2012
"1520",8333,2012
"1521",8638,2012
"1522",8639,2012
"1523",8333,2013
"1524",8333,2014
"1525",8333,2015
"1526",8333,2017
"1527",8334,2017
"1528",8333,2018
"1529",8332,2020
"1530",8333,2020
"1531",8334,2010
"1532",8334,2011
"1533",8334,2012
"1534",8334,2013
"1535",8640,2013
"1536",8334,2015
"1537",8334,2016
"1538",8640,2016
"1539",8335,2017
"1540",8640,2017
"1541",8641,2017
"1542",8334,2018
"1543",8335,2018
"1544",8640,2018
"1545",8334,2019
"1546",8334,2021
"1547",8027,2024
"1548",8028,2024
"1549",8333,2024
"1550",8334,2024
"1551",8344,2014
"1552",8345,2014
"1553",8344,2015
"1554",8345,2015
"1555",8650,2015
"1556",8651,2015
"1557",8345,2021
"1558",8345,2023
"1559",8389,2011
"1560",8389,2017
"1561",8082,2019
"1562",8083,2019
"1563",8388,2019
"1564",8389,2019
"1565",8388,2023
"1566",8389,2023
"1567",8390,2023
"1568",8389,2024
"1569",8390,2022
"1570",8085,2021
"1571",8391,2021
"1572",8090,2020
"1573",8091,2020
"1574",8396,2020
"1575",8397,2020
"1576",8398,2012
"1577",8399,2012
"1578",8092,2021
"1579",8093,2021
"1580",8398,2021
"1581",8399,2021
"1582",8400,2018
"1583",8401,2018
"1584",8400,2024
"1585",8401,2024
"1586",8400,2023
"1587",8401,2023
"1588",8402,2023
"1589",8706,2023
"1590",8707,2023
"1591",8408,2011
"1592",8107,2013
"1593",8413,2013
"1594",8451,2013
"1595",8482,2020
"1596",8482,2022
"1597",8483,2022
"1598",8788,2022
"1599",8789,2022
"1600",8178,2020
"1601",8179,2020
"1602",8484,2020
"1603",8485,2020
"1604",8178,2021
"1605",8179,2021
"1606",8484,2021
"1607",8485,2021
"1608",8178,2024
"1609",8179,2024
"1610",8484,2024
"1611",8485,2024
"1612",8487,2019
"1613",8488,2019
"1614",8490,2019
"1615",8491,2019
"1616",8490,2024
"1617",8491,2024
"1618",8637,2015
"1619",8638,2015
"1620",8943,2015
"1621",8944,2015
"1622",8638,2016
"1623",8637,2017
"1624",8638,2017
"1625",8639,2017
"1626",8943,2017
"1627",8944,2017
"1628",8945,2017
"1629",8638,2019
"1630",8944,2019
"1631",8638,2023
"1632",8639,2023
"1633",8944,2023
"1634",8945,2023
"1635",8638,2024
"1636",8639,2024
"1637",8944,2024
"1638",8638,2014
"1639",8639,2014
"1640",8944,2014
"1641",8945,2014
"1642",8639,2015
"1643",8333,2016
"1644",8639,2016
"1645",8638,2018
"1646",8639,2018
"1647",8638,2020
"1648",8639,2020
"1649",8333,2022
"1650",8638,2022
"1651",8639,2022
"1652",8640,2012
"1653",8640,2024
"1654",8643,2014
"1655",8644,2014
"1656",8949,2014
"1657",8950,2014
"1658",8644,2017
"1659",8950,2017
"1660",8643,2018
"1661",8644,2018
"1662",8949,2018
"1663",8950,2018
"1664",8645,2016
"1665",8339,2020
"1666",8645,2020
"1667",8646,2015
"1668",8340,2017
"1669",8645,2017
"1670",8646,2017
"1671",8647,2017
"1672",8952,2017
"1673",8340,2019
"1674",8646,2019
"1675",8650,2014
"1676",8651,2014
"1677",8692,2010
"1678",8693,2010
"1679",8692,2019
"1680",8693,2019
"1681",8388,2021
"1682",8694,2021
"1683",8397,2024
"1684",8703,2024
"1685",8398,2024
"1686",8704,2024
"1687",8707,2013
"1688",8402,2018
"1689",8707,2018
"1690",8708,2018
"1691",8709,2024
"1692",8710,2024
"1693",8714,2018
"1694",8438,2024
"1695",8743,2024
"1696",8744,2024
"1697",8482,2010
"1698",8788,2010
"1699",8789,2018
"1700",8790,2020
"1701",8796,2018
"1702",8798,2022
"1703",8800,2019
"1704",8943,2014
"1705",8943,2019
"1706",8944,2020
"1707",8945,2020
"1708",8639,2010
"1709",8640,2010
"1710",8945,2010
"1711",8946,2010
"1712",8640,2011
"1713",8945,2011
"1714",8946,2011
"1715",8945,2012
"1716",8946,2012
"1717",8945,2013
"1718",8946,2014
"1719",9251,2014
"1720",8945,2015
"1721",8944,2016
"1722",8945,2016
"1723",8946,2017
"1724",9251,2017
"1725",9252,2017
"1726",8945,2018
"1727",8945,2019
"1728",9250,2020
"1729",9251,2020
"1730",8945,2021
"1731",8945,2022
"1732",9250,2023
"1733",9251,2023
"1734",8947,2011
"1735",9252,2011
"1736",9253,2011
"1737",8947,2012
"1738",9252,2012
"1739",9253,2012
"1740",8947,2014
"1741",9252,2014
"1742",9253,2014
"1743",8946,2015
"1744",8947,2015
"1745",9252,2015
"1746",9253,2015
"1747",8946,2016
"1748",8947,2016
"1749",9252,2016
"1750",9253,2016
"1751",8946,2018
"1752",8947,2018
"1753",9252,2018
"1754",9253,2018
"1755",8946,2020
"1756",9252,2020
"1757",8946,2023
"1758",9252,2023
"1759",8948,2011
"1760",9254,2011
"1761",8949,2011
"1762",8948,2012
"1763",8949,2012
"1764",9254,2012
"1765",9255,2012
"1766",8948,2013
"1767",8949,2013
"1768",8948,2015
"1769",8949,2015
"1770",8949,2016
"1771",9255,2016
"1772",8949,2010
"1773",8950,2010
"1774",9255,2010
"1775",9256,2010
"1776",8950,2012
"1777",8950,2013
"1778",9255,2013
"1779",9256,2013
"1780",9255,2014
"1781",9256,2014
"1782",8950,2015
"1783",9255,2015
"1784",9256,2015
"1785",8949,2017
"1786",9255,2017
"1787",9256,2017
"1788",8949,2019
"1789",8950,2019
"1790",9255,2019
"1791",9256,2019
"1792",8949,2020
"1793",8950,2020
"1794",9255,2020
"1795",9256,2020
"1796",8949,2023
"1797",8950,2023
"1798",8952,2012
"1799",8951,2016
"1800",8952,2016
"1801",9257,2016
"1802",9258,2016
"1803",8952,2019
"1804",9258,2019
"1805",8951,2021
"1806",8952,2021
"1807",9257,2021
"1808",9258,2021
"1809",8646,2022
"1810",8951,2022
"1811",8952,2022
"1812",8954,2023
"1813",8955,2023
"1814",8956,2022
"1815",8957,2022
"1816",9262,2022
"1817",8650,2023
"1818",8651,2023
"1819",8956,2023
"1820",8957,2023
"1821",8956,2024
"1822",8650,2024
"1823",8651,2024
"1824",8957,2024
"1825",8962,2021
"1826",8962,2024
"1827",8963,2012
"1828",8963,2017
"1829",8963,2024
"1830",8963,2022
"1831",8964,2022
"1832",9269,2022
"1833",9270,2022
"1834",9003,2019
"1835",9003,2022
"1836",9003,2023
"1837",9007,2012
"1838",9313,2012
"1839",9007,2015
"1840",9313,2015
"1841",8709,2016
"1842",8710,2016
"1843",9015,2016
"1844",9016,2016
"1845",8710,2018
"1846",9016,2018
"1847",9016,2021
"1848",9016,2011
"1849",9017,2011
"1850",9017,2021
"1851",9016,2023
"1852",9017,2023
"1853",9020,2016
"1854",9020,2019
"1855",9046,2013
"1856",9047,2013
"1857",9062,2020
"1858",9096,2016
"1859",8789,2020
"1860",9095,2020
"1861",9096,2020
"1862",9096,2021
"1863",9097,2021
"1864",9097,2016
"1865",9098,2016
"1866",9402,2016
"1867",9403,2016
"1868",9404,2016
"1869",9097,2017
"1870",9403,2017
"1871",9098,2021
"1872",9403,2021
"1873",9097,2022
"1874",9096,2023
"1875",9097,2023
"1876",9105,2015
"1877",9105,2016
"1878",9105,2018
"1879",9104,2020
"1880",9105,2020
"1881",9410,2020
"1882",9411,2020
"1883",9105,2024
"1884",9251,2010
"1885",9252,2010
"1886",9557,2010
"1887",9558,2010
"1888",9251,2011
"1889",9558,2012
"1890",8946,2013
"1891",9252,2013
"1892",9252,2021
"1893",9251,2022
"1894",9252,2022
"1895",9557,2022
"1896",9558,2022
"1897",9253,2013
"1898",9254,2016
"1899",9253,2017
"1900",9252,2019
"1901",9253,2019
"1902",9253,2023
"1903",9254,2019
"1904",8948,2024
"1905",9254,2024
"1906",9255,2011
"1907",9254,2015
"1908",9255,2018
"1909",9256,2018
"1910",9255,2024
"1911",9256,2024
"1912",9257,2010
"1913",9258,2010
"1914",9563,2010
"1915",9564,2010
"1916",9257,2011
"1917",9257,2012
"1918",9258,2012
"1919",9563,2012
"1920",9257,2013
"1921",9257,2014
"1922",9257,2015
"1923",9257,2019
"1924",9563,2019
"1925",9564,2019
"1926",9257,2023
"1927",9258,2015
"1928",8953,2016
"1929",9259,2016
"1930",9257,2017
"1931",9258,2017
"1932",9259,2017
"1933",9563,2017
"1934",9564,2017
"1935",9565,2017
"1936",9258,2020
"1937",9258,2022
"1938",9258,2024
"1939",9258,2014
"1940",9259,2014
"1941",9259,2020
"1942",9565,2020
"1943",9259,2022
"1944",9259,2024
"1945",9260,2021
"1946",9260,2022
"1947",9260,2023
"1948",9261,2023
"1949",9261,2014
"1950",9261,2018
"1951",9262,2018
"1952",8956,2011
"1953",8957,2011
"1954",9262,2011
"1955",9263,2011
"1956",8956,2012
"1957",8957,2012
"1958",9262,2012
"1959",9263,2012
"1960",8956,2014
"1961",8957,2014
"1962",9262,2014
"1963",9263,2014
"1964",8956,2017
"1965",8957,2017
"1966",9262,2017
"1967",9263,2017
"1968",8956,2019
"1969",8957,2019
"1970",9262,2019
"1971",9263,2019
"1972",8956,2020
"1973",8957,2020
"1974",9262,2020
"1975",9263,2020
"1976",8956,2021
"1977",8957,2021
"1978",9262,2021
"1979",9263,2021
"1980",9262,2023
"1981",9263,2023
"1982",9262,2024
"1983",9263,2016
"1984",9264,2016
"1985",9263,2022
"1986",9264,2022
"1987",9569,2022
"1988",9570,2022
"1989",9263,2024
"1990",9264,2023
"1991",9266,2019
"1992",9572,2019
"1993",9267,2019
"1994",9269,2013
"1995",9270,2013
"1996",9006,2015
"1997",9008,2015
"1998",9312,2015
"1999",9314,2015
"2000",9006,2016
"2001",9007,2016
"2002",9312,2016
"2003",9313,2016
"2004",9007,2017
"2005",9313,2017
"2006",9312,2018
"2007",9313,2018
"2008",9619,2018
"2009",9314,2021
"2010",9315,2012
"2011",9621,2012
"2012",9315,2018
"2013",9621,2018
"2014",9315,2020
"2015",9621,2020
"2016",9315,2022
"2017",9621,2022
"2018",9355,2017
"2019",9355,2020
"2020",9369,2019
"2021",9369,2020
"2022",9368,2023
"2023",9369,2023
"2024",9402,2022
"2025",9403,2022
"2026",9403,2018
"2027",9709,2018
"2028",9404,2013
"2029",9405,2013
"2030",9405,2016
"2031",9406,2016
"2032",9406,2019
"2033",9406,2020
"2034",9407,2020
"2035",9712,2020
"2036",9406,2021
"2037",9712,2021
"2038",9406,2022
"2039",9406,2023
"2040",9411,2015
"2041",9105,2017
"2042",9106,2017
"2043",9411,2017
"2044",9412,2017
"2045",9411,2018
"2046",9106,2020
"2047",9412,2020
"2048",9412,2021
"2049",9412,2023
"2050",9531,2019
"2051",9548,2018
"2052",9548,2021
"2053",9547,2024
"2054",9548,2024
"2055",9853,2024
"2056",9854,2024
"2057",9548,2013
"2058",9549,2013
"2059",9242,2023
"2060",9243,2023
"2061",9548,2023
"2062",9549,2023
"2063",9551,2015
"2064",9552,2015
"2065",9559,2010
"2066",9559,2011
"2067",9559,2012
"2068",9559,2013
"2069",9559,2015
"2070",9559,2019
"2071",9559,2020
"2072",9560,2012
"2073",9560,2016
"2074",9561,2016
"2075",9560,2020
"2076",9561,2020
"2077",9560,2022
"2078",9560,2023
"2079",9559,2024
"2080",9560,2024
"2081",9560,2014
"2082",9561,2014
"2083",9562,2014
"2084",9867,2014
"2085",9868,2014
"2086",9561,2019
"2087",9562,2019
"2088",9866,2020
"2089",9867,2020
"2090",9561,2021
"2091",9867,2021
"2092",9561,2022
"2093",9256,2012
"2094",9562,2012
"2095",9256,2016
"2096",9562,2016
"2097",9563,2016
"2098",9562,2017
"2099",9259,2012
"2100",9565,2012
"2101",9565,2013
"2102",9565,2014
"2103",9565,2016
"2104",9565,2022
"2105",9565,2023
"2106",9565,2024
"2107",9260,2012
"2108",9261,2012
"2109",9566,2012
"2110",9567,2012
"2111",9566,2014
"2112",9871,2014
"2113",9872,2014
"2114",9566,2017
"2115",9566,2019
"2116",9566,2021
"2117",9566,2023
"2118",9569,2016
"2119",9263,2018
"2120",9568,2018
"2121",9569,2018
"2122",9568,2019
"2123",9569,2019
"2124",9264,2019
"2125",9570,2019
"2126",9571,2019
"2127",9876,2019
"2128",9569,2020
"2129",9570,2020
"2130",9571,2020
"2131",9876,2020
"2132",9877,2020
"2133",9571,2022
"2134",9265,2023
"2135",9266,2023
"2136",9571,2023
"2137",9572,2023
"2138",9570,2024
"2139",9571,2024
"2140",9571,2017
"2141",9572,2017
"2142",9265,2018
"2143",9266,2018
"2144",9267,2018
"2145",9571,2018
"2146",9572,2018
"2147",9573,2018
"2148",9573,2019
"2149",9615,2015
"2150",9615,2019
"2151",9614,2022
"2152",9615,2022
"2153",9614,2023
"2154",9615,2023
"2155",9616,2015
"2156",9617,2015
"2157",9616,2016
"2158",9618,2015
"2159",9621,2015
"2160",9315,2019
"2161",9621,2019
"2162",9315,2023
"2163",9621,2023
"2164",9315,2024
"2165",9621,2024
"2166",9621,2016
"2167",9622,2016
"2168",9622,2020
"2169",9316,2023
"2170",9622,2023
"2171",9322,2012
"2172",9323,2012
"2173",9628,2012
"2174",9629,2012
"2175",9322,2015
"2176",9323,2015
"2177",9628,2015
"2178",9629,2015
"2179",9322,2023
"2180",9323,2023
"2181",9628,2023
"2182",9629,2023
"2183",9630,2024
"2184",9325,2012
"2185",9326,2012
"2186",9327,2012
"2187",9631,2012
"2188",9632,2012
"2189",9633,2012
"2190",9676,2017
"2191",9685,2011
"2192",9686,2011
"2193",9991,2011
"2194",9992,2011
"2195",9704,2020
"2196",9705,2020
"2197",9704,2012
"2198",9705,2012
"2199",9704,2013
"2200",9705,2013
"2201",9705,2018
"2202",9704,2022
"2203",9705,2022
"2204",9705,2024
"2205",9706,2011
"2206",9707,2011
"2207",10012,2011
"2208",10013,2011
"2209",9707,2022
"2210",9708,2022
"2211",9708,2014
"2212",9710,2010
"2213",10016,2010
"2214",9710,2011
"2215",10016,2011
"2216",9710,2017
"2217",10016,2017
"2218",9711,2019
"2219",9711,2023
"2220",10017,2023
"2221",9713,2011
"2222",10019,2011
"2223",9713,2010
"2224",9714,2010
"2225",10019,2010
"2226",10020,2010
"2227",9714,2019
"2228",10020,2019
"2229",9713,2022
"2230",9714,2022
"2231",10019,2022
"2232",10020,2022
"2233",9714,2024
"2234",9715,2011
"2235",9715,2013
"2236",10021,2013
"2237",9715,2016
"2238",9716,2016
"2239",10021,2016
"2240",10022,2016
"2241",9715,2017
"2242",9716,2017
"2243",10021,2017
"2244",10022,2017
"2245",9715,2019
"2246",10021,2019
"2247",9714,2020
"2248",9715,2020
"2249",9716,2020
"2250",10020,2020
"2251",10021,2020
"2252",10022,2020
"2253",9715,2021
"2254",10021,2021
"2255",9716,2011
"2256",9717,2011
"2257",10022,2011
"2258",10023,2011
"2259",9715,2012
"2260",9716,2012
"2261",10022,2012
"2262",9716,2013
"2263",9717,2013
"2264",10022,2013
"2265",9716,2014
"2266",9717,2014
"2267",9716,2015
"2268",9716,2018
"2269",9717,2018
"2270",10022,2018
"2271",9716,2021
"2272",9716,2023
"2273",9717,2023
"2274",10022,2023
"2275",9716,2024
"2276",9838,2018
"2277",9547,2010
"2278",9548,2010
"2279",9853,2010
"2280",9854,2010
"2281",9547,2013
"2282",9853,2013
"2283",9854,2013
"2284",9547,2017
"2285",9548,2017
"2286",9853,2017
"2287",9854,2017
"2288",9547,2022
"2289",9548,2022
"2290",9853,2022
"2291",9854,2022
"2292",9865,2010
"2293",9865,2011
"2294",9865,2012
"2295",9866,2012
"2296",9864,2013
"2297",9865,2013
"2298",9865,2015
"2299",9559,2017
"2300",9865,2017
"2301",9559,2018
"2302",9864,2018
"2303",9865,2018
"2304",9865,2020
"2305",9865,2021
"2306",9864,2022
"2307",9865,2022
"2308",9559,2023
"2309",9865,2023
"2310",9865,2024
"2311",9868,2017
"2312",10174,2017
"2313",9868,2020
"2314",9869,2020
"2315",10174,2020
"2316",10175,2020
"2317",9868,2021
"2318",10174,2021
"2319",9868,2023
"2320",10174,2023
"2321",9868,2024
"2322",10174,2024
"2323",9564,2014
"2324",9870,2014
"2325",9870,2015
"2326",9871,2015
"2327",9565,2010
"2328",9870,2010
"2329",9871,2010
"2330",9871,2019
"2331",9872,2011
"2332",10178,2011
"2333",9872,2012
"2334",9872,2015
"2335",9871,2017
"2336",9872,2017
"2337",10177,2017
"2338",10178,2017
"2339",9872,2022
"2340",10178,2022
"2341",9566,2024
"2342",9567,2024
"2343",9872,2024
"2344",9873,2024
"2345",9873,2010
"2346",9568,2012
"2347",9873,2012
"2348",9874,2012
"2349",9567,2013
"2350",9568,2013
"2351",9873,2013
"2352",9874,2013
"2353",9873,2015
"2354",9874,2015
"2355",9567,2016
"2356",9873,2016
"2357",9873,2017
"2358",9874,2017
"2359",9873,2019
"2360",9874,2019
"2361",9873,2021
"2362",9873,2023
"2363",9874,2024
"2364",10179,2024
"2365",10180,2024
"2366",9876,2015
"2367",9570,2017
"2368",9876,2017
"2369",9877,2017
"2370",9876,2018
"2371",9877,2018
"2372",9876,2021
"2373",9876,2023
"2374",9877,2023
"2375",9877,2019
"2376",9877,2021
"2377",9877,2022
"2378",9878,2022
"2379",9914,2017
"2380",9613,2024
"2381",9614,2024
"2382",9919,2024
"2383",9920,2024
"2384",9919,2021
"2385",9920,2021
"2386",9923,2024
"2387",9924,2024
"2388",10229,2024
"2389",10230,2024
"2390",9619,2015
"2391",9924,2015
"2392",9925,2015
"2393",9925,2018
"2394",9924,2019
"2395",9925,2019
"2396",9925,2020
"2397",9926,2020
"2398",9926,2022
"2399",9926,2014
"2400",9927,2014
"2401",9942,2018
"2402",9974,2024
"2403",9981,2016
"2404",9982,2016
"2405",9990,2012
"2406",9991,2012
"2407",9990,2016
"2408",9991,2016
"2409",9990,2023
"2410",10008,2014
"2411",10009,2014
"2412",10009,2020
"2413",10009,2023
"2414",9711,2011
"2415",10017,2011
"2416",10016,2019
"2417",10017,2016
"2418",10018,2016
"2419",10018,2018
"2420",10019,2018
"2421",10019,2020
"2422",9713,2024
"2423",10019,2024
"2424",10326,2020
"2425",9713,2023
"2426",9714,2023
"2427",10019,2023
"2428",10020,2023
"2429",10020,2024
"2430",9715,2010
"2431",10021,2010
"2432",10022,2019
"2433",10024,2011
"2434",10329,2011
"2435",10330,2011
"2436",10023,2012
"2437",10024,2012
"2438",10023,2018
"2439",10023,2019
"2440",10023,2021
"2441",10023,2022
"2442",10023,2023
"2443",10024,2023
"2444",10024,2024
"2445",10164,2022
"2446",10470,2022
"2447",10170,2012
"2448",10171,2012
"2449",10170,2013
"2450",10171,2013
"2451",10171,2014
"2452",10170,2015
"2453",10171,2015
"2454",10170,2017
"2455",10171,2017
"2456",10170,2018
"2457",10171,2018
"2458",10171,2021
"2459",10170,2022
"2460",10171,2022
"2461",10172,2013
"2462",10173,2013
"2463",10172,2015
"2464",10172,2016
"2465",10172,2018
"2466",10172,2022
"2467",10172,2023
"2468",10172,2021
"2469",10173,2021
"2470",10478,2021
"2471",10479,2021
"2472",9868,2012
"2473",9869,2012
"2474",10174,2012
"2475",10175,2012
"2476",10174,2013
"2477",10175,2023
"2478",9869,2013
"2479",10175,2013
"2480",9869,2021
"2481",10175,2021
"2482",9869,2023
"2483",10179,2011
"2484",9871,2013
"2485",9872,2013
"2486",10177,2013
"2487",10178,2013
"2488",10178,2014
"2489",9872,2018
"2490",10178,2018
"2491",9872,2019
"2492",10178,2019
"2493",10178,2020
"2494",10179,2020
"2495",10178,2023
"2496",9873,2014
"2497",10179,2014
"2498",10179,2018
"2499",9872,2021
"2500",10178,2021
"2501",10179,2021
"2502",10180,2010
"2503",10180,2015
"2504",10180,2018
"2505",10181,2018
"2506",10486,2018
"2507",10180,2019
"2508",10180,2021
"2509",10180,2022
"2510",10181,2014
"2511",10180,2020
"2512",10181,2020
"2513",9876,2016
"2514",10182,2016
"2515",10183,2016
"2516",10182,2017
"2517",10182,2018
"2518",10182,2023
"2519",10183,2023
"2520",10488,2023
"2521",10489,2023
"2522",9877,2012
"2523",9878,2012
"2524",10183,2012
"2525",10184,2012
"2526",9878,2020
"2527",10183,2020
"2528",10184,2020
"2529",9878,2021
"2530",10183,2021
"2531",10184,2021
"2532",9878,2023
"2533",10184,2023
"2534",10184,2019
"2535",10185,2012
"2536",10184,2018
"2537",10185,2018
"2538",10491,2018
"2539",9880,2012
"2540",10186,2012
"2541",10187,2012
"2542",10492,2012
"2543",10186,2020
"2544",9879,2023
"2545",9880,2023
"2546",10185,2023
"2547",10186,2023
"2548",10187,2020
"2549",10188,2022
"2550",10220,2018
"2551",10219,2019
"2552",10220,2019
"2553",10525,2019
"2554",10526,2019
"2555",10224,2018
"2556",10225,2018
"2557",10530,2018
"2558",10531,2018
"2559",10228,2020
"2560",9924,2017
"2561",9925,2017
"2562",10230,2017
"2563",10231,2017
"2564",10230,2018
"2565",10231,2018
"2566",9925,2024
"2567",10231,2024
"2568",9925,2011
"2569",9926,2011
"2570",9927,2011
"2571",10231,2011
"2572",10232,2011
"2573",10233,2011
"2574",9929,2022
"2575",10235,2022
"2576",10256,2020
"2577",10257,2020
"2578",10282,2022
"2579",10286,2023
"2580",9981,2017
"2581",9982,2017
"2582",10287,2017
"2583",10288,2017
"2584",9981,2018
"2585",10287,2018
"2586",9981,2021
"2587",10287,2021
"2588",10308,2010
"2589",10309,2010
"2590",10307,2017
"2591",10308,2017
"2592",10613,2017
"2593",10614,2017
"2594",10307,2020
"2595",10308,2020
"2596",10613,2020
"2597",10614,2020
"2598",10308,2022
"2599",10614,2022
"2600",10308,2024
"2601",10614,2024
"2602",10314,2022
"2603",10314,2024
"2604",10620,2024
"2605",10009,2019
"2606",10314,2019
"2607",10315,2019
"2608",10321,2021
"2609",10322,2021
"2610",10324,2010
"2611",10325,2010
"2612",10325,2015
"2613",10325,2016
"2614",10326,2016
"2615",10631,2016
"2616",10632,2016
"2617",10325,2017
"2618",10325,2020
"2619",10325,2023
"2620",10326,2011
"2621",10326,2012
"2622",10326,2013
"2623",10327,2013
"2624",10326,2015
"2625",10326,2022
"2626",10327,2022
"2627",10327,2017
"2628",10327,2019
"2629",10328,2019
"2630",10327,2020
"2631",10022,2021
"2632",10327,2021
"2633",10328,2021
"2634",10328,2022
"2635",10327,2012
"2636",10328,2012
"2637",10329,2019
"2638",10330,2019
"2639",10329,2020
"2640",10022,2024
"2641",10023,2024
"2642",10328,2024
"2643",10329,2024
"2644",10330,2010
"2645",10330,2012
"2646",10330,2013
"2647",10024,2014
"2648",10330,2014
"2649",10330,2015
"2650",10331,2015
"2651",10636,2015
"2652",10637,2015
"2653",10330,2016
"2654",10331,2016
"2655",10636,2016
"2656",10637,2016
"2657",10330,2018
"2658",10024,2019
"2659",10330,2022
"2660",10330,2024
"2661",10469,2017
"2662",10470,2017
"2663",10775,2017
"2664",10776,2017
"2665",10470,2018
"2666",10776,2018
"2667",10470,2020
"2668",10470,2021
"2669",10776,2021
"2670",10476,2012
"2671",10477,2012
"2672",10782,2012
"2673",10783,2012
"2674",10477,2013
"2675",10476,2015
"2676",10477,2015
"2677",10476,2016
"2678",10477,2016
"2679",10477,2018
"2680",10477,2020
"2681",10477,2022
"2682",10476,2024
"2683",10477,2024
"2684",10478,2013
"2685",10478,2014
"2686",10478,2015
"2687",10478,2017
"2688",10478,2023
"2689",10479,2023
"2690",10480,2012
"2691",10481,2012
"2692",10480,2013
"2693",10479,2015
"2694",10480,2015
"2695",10480,2017
"2696",10480,2021
"2697",10480,2022
"2698",10480,2023
"2699",10485,2010
"2700",10486,2010
"2701",10485,2011
"2702",10486,2011
"2703",10485,2012
"2704",10486,2012
